TID, Nice, Tick
9, 0, 737
9, 0, 738
9, 0, 739
9, 0, 740
9, 0, 741
9, 0, 742
9, 0, 743
6, 20, 745
6, 20, 746
10, 20, 747
9, 20, 748
10, 20, 750
10, 20, 751
10, 20, 752
10, 20, 753
10, 20, 754
10, 20, 755
10, 20, 756
10, 20, 757
10, 20, 758
10, 20, 759
10, 20, 760
10, 20, 761
10, 20, 762
10, 20, 763
10, 20, 764
10, 20, 765
10, 20, 766
10, 20, 767
10, 20, 768
10, 20, 769
10, 20, 770
10, 20, 771
10, 20, 772
10, 20, 773
10, 20, 774
10, 20, 775
10, 20, 776
10, 20, 777
10, 20, 778
10, 20, 779
10, 20, 780
10, 20, 781
10, 20, 782
10, 20, 783
10, 20, 784
10, 20, 785
10, 20, 786
10, 20, 787
10, 20, 788
10, 20, 789
10, 20, 790
10, 20, 791
10, 20, 792
10, 20, 793
10, 20, 794
10, 20, 795
10, 20, 796
10, 20, 797
10, 20, 798
10, 20, 799
10, 20, 800
6, 20, 804
4, 20, 804
4, 20, 805
4, 20, 806
11, 20, 807
10, 20, 808
11, 20, 812
10, 20, 812
11, 20, 816
10, 20, 816
11, 20, 820
10, 20, 820
11, 20, 824
10, 20, 824
11, 20, 828
10, 20, 828
11, 20, 832
10, 20, 832
11, 20, 836
10, 20, 836
11, 20, 840
10, 20, 840
11, 20, 844
10, 20, 844
11, 20, 848
10, 20, 848
11, 20, 852
10, 20, 852
11, 20, 856
10, 20, 856
11, 20, 860
10, 20, 860
11, 20, 864
10, 20, 864
11, 20, 868
10, 20, 868
11, 20, 872
10, 20, 872
11, 20, 876
10, 20, 876
11, 20, 880
10, 20, 880
11, 20, 884
10, 20, 884
11, 20, 888
10, 20, 888
11, 20, 892
10, 20, 892
11, 20, 896
10, 20, 896
11, 20, 900
10, 20, 900
11, 20, 904
10, 20, 904
11, 20, 908
10, 20, 908
11, 20, 912
10, 20, 912
11, 20, 916
10, 20, 916
11, 20, 920
10, 20, 920
11, 20, 924
10, 20, 924
11, 20, 928
10, 20, 928
11, 20, 932
10, 20, 932
11, 20, 936
10, 20, 936
11, 20, 940
10, 20, 940
11, 20, 944
10, 20, 944
11, 20, 948
10, 20, 948
11, 20, 952
10, 20, 952
11, 20, 956
10, 20, 956
11, 20, 960
10, 20, 960
11, 20, 964
10, 20, 964
11, 20, 968
10, 20, 968
11, 20, 972
10, 20, 972
11, 20, 976
10, 20, 976
11, 20, 980
10, 20, 980
11, 20, 984
10, 20, 984
11, 20, 988
10, 20, 988
11, 20, 992
10, 20, 992
11, 20, 996
10, 20, 996
11, 20, 1000
10, 20, 1000
11, 20, 1004
10, 20, 1004
11, 20, 1008
4, 20, 1012
7, 20, 1012
7, 20, 1013
7, 20, 1015
12, 20, 1016
11, 20, 1017
12, 20, 1021
11, 20, 1021
12, 20, 1025
11, 20, 1025
12, 20, 1029
11, 20, 1029
12, 20, 1033
11, 20, 1033
12, 20, 1037
11, 20, 1037
12, 20, 1041
11, 20, 1041
12, 20, 1045
10, 20, 1045
12, 20, 1049
11, 20, 1049
12, 20, 1053
10, 20, 1053
12, 20, 1057
11, 20, 1057
12, 20, 1061
10, 20, 1061
12, 20, 1065
11, 20, 1065
12, 20, 1069
10, 20, 1069
12, 20, 1073
11, 20, 1073
12, 20, 1077
10, 20, 1077
12, 20, 1081
11, 20, 1081
12, 20, 1085
10, 20, 1085
12, 20, 1089
11, 20, 1089
12, 20, 1093
10, 20, 1093
12, 20, 1097
11, 20, 1097
12, 20, 1101
10, 20, 1101
12, 20, 1105
11, 20, 1105
12, 20, 1109
10, 20, 1109
12, 20, 1113
11, 20, 1113
12, 20, 1117
10, 20, 1117
12, 20, 1121
11, 20, 1121
12, 20, 1125
10, 20, 1125
12, 20, 1129
11, 20, 1129
12, 20, 1133
10, 20, 1133
12, 20, 1137
11, 20, 1137
12, 20, 1141
10, 20, 1141
12, 20, 1145
11, 20, 1145
12, 20, 1149
10, 20, 1149
12, 20, 1153
11, 20, 1153
12, 20, 1157
10, 20, 1157
12, 20, 1161
11, 20, 1161
12, 20, 1165
10, 20, 1165
12, 20, 1169
11, 20, 1169
12, 20, 1173
10, 20, 1173
12, 20, 1177
11, 20, 1177
12, 20, 1181
10, 20, 1181
12, 20, 1185
11, 20, 1185
12, 20, 1189
10, 20, 1189
12, 20, 1193
11, 20, 1193
12, 20, 1197
10, 20, 1197
12, 20, 1201
11, 20, 1201
12, 20, 1205
10, 20, 1205
12, 20, 1209
11, 20, 1209
12, 20, 1213
10, 20, 1213
12, 20, 1217
7, 20, 1217
5, 20, 1218
5, 20, 1219
5, 20, 1221
13, 20, 1222
11, 20, 1222
13, 20, 1226
10, 20, 1226
13, 20, 1230
11, 20, 1230
13, 20, 1234
10, 20, 1234
13, 20, 1238
11, 20, 1238
13, 20, 1242
10, 20, 1242
13, 20, 1246
11, 20, 1246
13, 20, 1250
10, 20, 1250
13, 20, 1254
11, 20, 1254
13, 20, 1258
10, 20, 1258
13, 20, 1262
11, 20, 1262
13, 20, 1266
10, 20, 1266
13, 20, 1270
11, 20, 1270
13, 20, 1274
10, 20, 1274
13, 20, 1278
11, 20, 1278
13, 20, 1282
10, 20, 1282
13, 20, 1286
11, 20, 1286
13, 20, 1290
10, 20, 1290
13, 20, 1294
11, 20, 1294
13, 20, 1298
10, 20, 1298
13, 20, 1302
11, 20, 1302
13, 20, 1306
10, 20, 1306
13, 20, 1310
11, 20, 1310
13, 20, 1314
10, 20, 1314
13, 20, 1318
11, 20, 1318
13, 20, 1322
10, 20, 1322
13, 20, 1326
11, 20, 1326
13, 20, 1330
10, 20, 1330
13, 20, 1334
11, 20, 1334
13, 20, 1338
10, 20, 1338
13, 20, 1342
11, 20, 1342
13, 20, 1346
10, 20, 1346
13, 20, 1350
11, 20, 1350
13, 20, 1354
10, 20, 1354
13, 20, 1358
11, 20, 1358
13, 20, 1362
10, 20, 1362
13, 20, 1366
11, 20, 1366
13, 20, 1370
10, 20, 1370
13, 20, 1374
11, 20, 1374
13, 20, 1378
10, 20, 1378
13, 20, 1382
11, 20, 1382
13, 20, 1386
10, 20, 1386
13, 20, 1390
11, 20, 1390
13, 20, 1394
10, 20, 1394
13, 20, 1398
11, 20, 1398
13, 20, 1402
10, 20, 1402
13, 20, 1406
11, 20, 1406
13, 20, 1410
10, 20, 1410
13, 20, 1414
11, 20, 1414
13, 20, 1418
5, 20, 1418
8, 20, 1419
8, 20, 1420
8, 20, 1421
14, 20, 1422
10, 20, 1423
14, 20, 1427
11, 20, 1427
14, 20, 1431
10, 20, 1431
14, 20, 1435
11, 20, 1435
14, 20, 1439
10, 20, 1439
14, 20, 1443
11, 20, 1443
14, 20, 1447
10, 20, 1447
14, 20, 1451
11, 20, 1451
14, 20, 1455
10, 20, 1455
14, 20, 1459
11, 20, 1459
14, 20, 1463
10, 20, 1463
14, 20, 1467
11, 20, 1467
14, 20, 1471
10, 20, 1471
14, 20, 1475
11, 20, 1475
14, 20, 1479
10, 20, 1479
14, 20, 1483
11, 20, 1483
14, 20, 1487
10, 20, 1487
14, 20, 1491
11, 20, 1491
14, 20, 1495
10, 20, 1495
14, 20, 1499
11, 20, 1499
14, 20, 1503
10, 20, 1503
14, 20, 1507
11, 20, 1507
14, 20, 1511
10, 20, 1511
14, 20, 1515
11, 20, 1515
14, 20, 1519
10, 20, 1519
14, 20, 1523
11, 20, 1523
14, 20, 1527
10, 20, 1527
14, 20, 1531
11, 20, 1531
14, 20, 1535
10, 20, 1535
14, 20, 1539
11, 20, 1539
14, 20, 1543
10, 20, 1543
14, 20, 1547
11, 20, 1547
14, 20, 1551
10, 20, 1551
14, 20, 1555
11, 20, 1555
14, 20, 1559
10, 20, 1559
14, 20, 1563
11, 20, 1563
14, 20, 1567
10, 20, 1567
14, 20, 1571
11, 20, 1571
14, 20, 1575
10, 20, 1575
14, 20, 1579
11, 20, 1579
14, 20, 1583
10, 20, 1583
14, 20, 1587
11, 20, 1587
14, 20, 1591
10, 20, 1591
14, 20, 1595
11, 20, 1595
14, 20, 1599
10, 20, 1599
10, 20, 1602
10, 20, 1603
14, 20, 1604
14, 20, 1603
6, 20, 1607
6, 20, 1608
14, 20, 1609
11, 20, 1611
11, 20, 1603
14, 20, 1615
11, 20, 1615
14, 20, 1619
11, 20, 1619
14, 20, 1623
11, 20, 1623
14, 20, 1627
8, 20, 1631
9, 20, 1631
9, 20, 1632
9, 20, 1633
15, 20, 1634
14, 20, 1635
15, 20, 1639
14, 20, 1639
15, 20, 1643
14, 20, 1643
15, 20, 1647
14, 20, 1647
15, 20, 1651
14, 20, 1651
15, 20, 1655
14, 20, 1655
15, 20, 1659
14, 20, 1659
15, 20, 1663
14, 20, 1663
15, 20, 1667
14, 20, 1667
15, 20, 1671
14, 20, 1671
15, 20, 1675
14, 20, 1675
15, 20, 1679
11, 20, 1679
15, 20, 1683
14, 20, 1683
15, 20, 1687
11, 20, 1687
15, 20, 1691
14, 20, 1691
15, 20, 1695
11, 20, 1695
15, 20, 1699
14, 20, 1699
15, 20, 1703
11, 20, 1703
15, 20, 1707
14, 20, 1707
15, 20, 1711
11, 20, 1711
15, 20, 1715
14, 20, 1715
15, 20, 1719
11, 20, 1719
15, 20, 1723
14, 20, 1723
15, 20, 1727
11, 20, 1727
15, 20, 1731
14, 20, 1731
15, 20, 1735
11, 20, 1735
15, 20, 1739
14, 20, 1739
15, 20, 1743
11, 20, 1743
15, 20, 1747
14, 20, 1747
15, 20, 1751
11, 20, 1751
15, 20, 1755
14, 20, 1755
15, 20, 1759
11, 20, 1759
15, 20, 1763
14, 20, 1763
15, 20, 1767
11, 20, 1767
15, 20, 1771
14, 20, 1771
15, 20, 1775
11, 20, 1775
15, 20, 1779
14, 20, 1779
15, 20, 1783
11, 20, 1783
15, 20, 1787
14, 20, 1787
15, 20, 1791
11, 20, 1791
15, 20, 1795
14, 20, 1795
15, 20, 1799
11, 20, 1799
15, 20, 1803
14, 20, 1803
15, 20, 1807
11, 20, 1807
15, 20, 1811
14, 20, 1811
15, 20, 1815
11, 20, 1815
15, 20, 1819
14, 20, 1819
15, 20, 1823
11, 20, 1823
15, 20, 1827
14, 20, 1827
15, 20, 1831
9, 20, 1831
12, 20, 1832
11, 20, 1833
12, 20, 1837
14, 20, 1838
12, 20, 1842
11, 20, 1842
12, 20, 1846
14, 20, 1846
12, 20, 1850
11, 20, 1850
12, 20, 1854
14, 20, 1854
12, 20, 1858
11, 20, 1858
12, 20, 1862
14, 20, 1862
12, 20, 1866
11, 20, 1866
12, 20, 1870
14, 20, 1870
12, 20, 1874
11, 20, 1874
12, 20, 1878
14, 20, 1878
12, 20, 1882
11, 20, 1882
12, 20, 1886
14, 20, 1886
12, 20, 1890
11, 20, 1890
12, 20, 1894
14, 20, 1894
12, 20, 1898
11, 20, 1898
12, 20, 1902
14, 20, 1902
12, 20, 1906
11, 20, 1906
12, 20, 1910
14, 20, 1910
12, 20, 1914
11, 20, 1914
12, 20, 1918
14, 20, 1918
12, 20, 1922
11, 20, 1922
12, 20, 1926
14, 20, 1926
12, 20, 1930
11, 20, 1930
12, 20, 1934
14, 20, 1934
12, 20, 1938
13, 20, 1938
11, 20, 1938
12, 20, 1942
12, 20, 1946
15, 20, 1992
15, 20, 1946
13, 20, 1992
14, 20, 1992
12, 20, 1996
11, 20, 1997
12, 20, 2001
14, 20, 2001
12, 20, 2005
11, 20, 2005
12, 20, 2009
14, 20, 2009
12, 20, 2013
11, 20, 2013
12, 20, 2017
14, 20, 2017
12, 20, 2021
11, 20, 2021
12, 20, 2025
14, 20, 2025
12, 20, 2029
11, 20, 2029
12, 20, 2033
14, 20, 2033
12, 20, 2037
11, 20, 2037
11, 20, 2041
11, 20, 2042
4, 20, 2043
4, 20, 2045
12, 20, 2046
12, 20, 2041
14, 20, 2048
14, 20, 2041
12, 20, 2052
14, 20, 2052
12, 20, 2056
14, 20, 2056
12, 20, 2060
14, 20, 2060
12, 20, 2064
14, 20, 2064
12, 20, 2068
14, 20, 2068
12, 20, 2072
14, 20, 2072
12, 20, 2076
14, 20, 2076
12, 20, 2080
14, 20, 2080
12, 20, 2084
14, 20, 2084
12, 20, 2088
14, 20, 2088
12, 20, 2092
14, 20, 2092
12, 20, 2096
14, 20, 2096
12, 20, 2100
14, 20, 2101
12, 20, 2105
15, 20, 2105
14, 20, 2105
12, 20, 2109
12, 20, 2113
12, 20, 2145
13, 20, 2161
13, 20, 2113
15, 20, 2161
14, 20, 2161
14, 20, 2145
12, 20, 2165
14, 20, 2167
12, 20, 2171
14, 20, 2171
12, 20, 2175
14, 20, 2175
12, 20, 2179
14, 20, 2179
12, 20, 2183
14, 20, 2183
12, 20, 2187
14, 20, 2187
12, 20, 2191
14, 20, 2191
12, 20, 2195
14, 20, 2195
12, 20, 2199
14, 20, 2199
12, 20, 2203
14, 20, 2203
12, 20, 2207
14, 20, 2207
12, 20, 2211
14, 20, 2211
12, 20, 2215
14, 20, 2215
12, 20, 2219
14, 20, 2219
12, 20, 2223
14, 20, 2223
12, 20, 2227
14, 20, 2227
12, 20, 2231
14, 20, 2231
12, 20, 2235
14, 20, 2235
12, 20, 2239
14, 20, 2239
12, 20, 2243
14, 20, 2243
12, 20, 2247
14, 20, 2247
12, 20, 2251
14, 20, 2251
12, 20, 2255
14, 20, 2255
12, 20, 2259
14, 20, 2259
12, 20, 2263
14, 20, 2263
12, 20, 2267
13, 20, 2267
14, 20, 2267
12, 20, 2271
12, 20, 2275
12, 20, 2287
15, 20, 2322
15, 20, 2275
13, 20, 2322
14, 20, 2322
14, 20, 2287
12, 20, 2326
14, 20, 2328
12, 20, 2332
14, 20, 2332
12, 20, 2336
14, 20, 2336
12, 20, 2340
14, 20, 2340
12, 20, 2344
14, 20, 2344
12, 20, 2348
14, 20, 2348
12, 20, 2352
14, 20, 2352
12, 20, 2356
14, 20, 2356
12, 20, 2360
14, 20, 2360
12, 20, 2364
14, 20, 2364
12, 20, 2368
14, 20, 2368
12, 20, 2372
14, 20, 2372
12, 20, 2376
14, 20, 2376
12, 20, 2380
14, 20, 2380
12, 20, 2384
14, 20, 2384
12, 20, 2388
14, 20, 2388
12, 20, 2392
14, 20, 2392
12, 20, 2396
14, 20, 2396
12, 20, 2400
14, 20, 2400
12, 20, 2404
14, 20, 2404
12, 20, 2408
14, 20, 2408
12, 20, 2412
14, 20, 2412
12, 20, 2416
14, 20, 2416
12, 20, 2420
14, 20, 2420
12, 20, 2424
14, 20, 2424
12, 20, 2428
15, 20, 2428
14, 20, 2428
12, 20, 2432
12, 20, 2436
12, 20, 2452
13, 20, 2483
13, 20, 2436
15, 20, 2483
14, 20, 2483
14, 20, 2452
12, 20, 2487
14, 20, 2489
12, 20, 2493
14, 20, 2493
12, 20, 2497
14, 20, 2497
12, 20, 2501
14, 20, 2501
14, 20, 2504
14, 20, 2505
8, 20, 2506
8, 20, 2508
12, 20, 2509
12, 20, 2505
12, 20, 2512
12, 20, 2513
12, 20, 2514
12, 20, 2515
12, 20, 2516
12, 20, 2516
12, 20, 2517
12, 20, 2518
12, 20, 2519
12, 20, 2520
12, 20, 2521
12, 20, 2522
12, 20, 2523
12, 20, 2524
12, 20, 2525
12, 20, 2526
12, 20, 2527
12, 20, 2528
12, 20, 2529
12, 20, 2530
12, 20, 2531
13, 20, 2532
12, 20, 2533
12, 20, 2537
15, 20, 2584
15, 20, 2537
13, 20, 2584
12, 20, 2586
12, 20, 2588
12, 20, 2589
12, 20, 2590
12, 20, 2591
12, 20, 2592
12, 20, 2593
12, 20, 2594
12, 20, 2595
12, 20, 2596
12, 20, 2597
12, 20, 2598
12, 20, 2599
12, 20, 2600
12, 20, 2601
12, 20, 2602
12, 20, 2603
12, 20, 2604
12, 20, 2605
12, 20, 2606
12, 20, 2607
12, 20, 2608
12, 20, 2609
12, 20, 2610
12, 20, 2611
12, 20, 2612
15, 20, 2613
12, 20, 2614
12, 20, 2618
13, 20, 2665
13, 20, 2618
15, 20, 2665
12, 20, 2667
12, 20, 2669
12, 20, 2670
12, 20, 2671
12, 20, 2672
12, 20, 2673
12, 20, 2674
12, 20, 2675
12, 20, 2676
12, 20, 2677
12, 20, 2678
12, 20, 2679
12, 20, 2680
12, 20, 2681
12, 20, 2682
12, 20, 2683
12, 20, 2684
12, 20, 2685
12, 20, 2686
12, 20, 2687
12, 20, 2688
12, 20, 2689
12, 20, 2690
12, 20, 2691
12, 20, 2692
12, 20, 2693
13, 20, 2694
12, 20, 2695
12, 20, 2699
15, 20, 2745
15, 20, 2699
13, 20, 2745
12, 20, 2747
12, 20, 2749
12, 20, 2750
12, 20, 2751
12, 20, 2752
12, 20, 2753
12, 20, 2754
12, 20, 2755
12, 20, 2756
12, 20, 2757
12, 20, 2758
12, 20, 2759
12, 20, 2760
12, 20, 2761
12, 20, 2762
12, 20, 2763
12, 20, 2764
12, 20, 2765
12, 20, 2766
12, 20, 2767
12, 20, 2768
12, 20, 2769
12, 20, 2770
12, 20, 2771
12, 20, 2772
12, 20, 2773
15, 20, 2774
12, 20, 2775
12, 20, 2779
13, 20, 2826
13, 20, 2779
15, 20, 2826
12, 20, 2829
12, 20, 2830
12, 20, 2831
12, 20, 2832
12, 20, 2833
12, 20, 2834
12, 20, 2835
12, 20, 2836
12, 20, 2837
12, 20, 2838
12, 20, 2839
12, 20, 2840
12, 20, 2841
12, 20, 2842
12, 20, 2843
12, 20, 2844
12, 20, 2845
12, 20, 2846
12, 20, 2847
12, 20, 2848
12, 20, 2849
12, 20, 2850
12, 20, 2851
12, 20, 2852
12, 20, 2853
12, 20, 2854
13, 20, 2855
12, 20, 2856
12, 20, 2860
15, 20, 2907
15, 20, 2860
13, 20, 2907
12, 20, 2909
12, 20, 2911
12, 20, 2912
12, 20, 2913
12, 20, 2914
12, 20, 2915
12, 20, 2916
12, 20, 2917
12, 20, 2918
12, 20, 2919
12, 20, 2920
12, 20, 2921
12, 20, 2922
12, 20, 2923
12, 20, 2924
12, 20, 2925
12, 20, 2926
12, 20, 2927
12, 20, 2928
12, 20, 2929
12, 20, 2930
12, 20, 2931
12, 20, 2932
12, 20, 2933
12, 20, 2934
12, 20, 2935
15, 20, 2936
12, 20, 2937
12, 20, 2941
12, 20, 2988
12, 20, 2989
13, 20, 2990
13, 20, 2989
13, 20, 2941
15, 20, 2993
15, 20, 2989
7, 20, 2993
7, 20, 2997
13, 20, 2999
13, 20, 2997
13, 20, 3002
13, 20, 3003
13, 20, 3004
13, 20, 3005
13, 20, 3006
13, 20, 3007
13, 20, 3008
13, 20, 3009
13, 20, 3010
13, 20, 3011
13, 20, 3012
13, 20, 3013
13, 20, 3014
13, 20, 3015
13, 20, 3016
13, 20, 3017
13, 20, 3018
13, 20, 3019
13, 20, 3020
13, 20, 3021
13, 20, 3022
13, 20, 3023
13, 20, 3024
13, 20, 3025
13, 20, 3026
15, 20, 3027
13, 20, 3028
15, 20, 3078
15, 20, 3032
13, 20, 3080
13, 20, 3081
13, 20, 3082
13, 20, 3083
13, 20, 3084
13, 20, 3085
13, 20, 3086
13, 20, 3087
13, 20, 3088
13, 20, 3089
13, 20, 3090
13, 20, 3091
13, 20, 3092
13, 20, 3093
13, 20, 3094
13, 20, 3095
13, 20, 3096
13, 20, 3097
13, 20, 3098
13, 20, 3099
13, 20, 3100
13, 20, 3101
13, 20, 3102
13, 20, 3103
13, 20, 3104
13, 20, 3105
15, 20, 3106
13, 20, 3107
13, 20, 3111
15, 20, 3158
15, 20, 3111
13, 20, 3160
13, 20, 3161
13, 20, 3162
13, 20, 3163
13, 20, 3164
13, 20, 3165
13, 20, 3166
13, 20, 3167
13, 20, 3168
13, 20, 3169
13, 20, 3170
13, 20, 3171
13, 20, 3172
13, 20, 3173
13, 20, 3174
13, 20, 3175
13, 20, 3176
13, 20, 3177
13, 20, 3178
13, 20, 3179
13, 20, 3180
13, 20, 3181
13, 20, 3182
13, 20, 3183
13, 20, 3184
13, 20, 3185
15, 20, 3186
13, 20, 3187
13, 20, 3191
15, 20, 3238
15, 20, 3191
13, 20, 3240
13, 20, 3241
13, 20, 3242
13, 20, 3243
13, 20, 3244
13, 20, 3245
13, 20, 3246
13, 20, 3247
13, 20, 3248
13, 20, 3249
13, 20, 3250
13, 20, 3251
13, 20, 3252
13, 20, 3253
13, 20, 3254
13, 20, 3255
13, 20, 3256
13, 20, 3257
13, 20, 3258
13, 20, 3259
13, 20, 3260
13, 20, 3261
13, 20, 3262
13, 20, 3263
13, 20, 3264
13, 20, 3265
15, 20, 3266
13, 20, 3267
13, 20, 3271
15, 20, 3318
15, 20, 3271
13, 20, 3319
13, 20, 3320
13, 20, 3321
13, 20, 3322
13, 20, 3323
13, 20, 3324
13, 20, 3325
13, 20, 3326
13, 20, 3327
13, 20, 3328
13, 20, 3329
13, 20, 3330
13, 20, 3331
13, 20, 3332
13, 20, 3333
13, 20, 3334
13, 20, 3335
13, 20, 3336
13, 20, 3337
13, 20, 3338
13, 20, 3339
13, 20, 3340
13, 20, 3341
13, 20, 3342
13, 20, 3343
13, 20, 3344
15, 20, 3345
13, 20, 3346
13, 20, 3350
15, 20, 3397
15, 20, 3350
13, 20, 3399
13, 20, 3400
13, 20, 3401
13, 20, 3402
13, 20, 3403
13, 20, 3404
13, 20, 3405
13, 20, 3406
13, 20, 3407
13, 20, 3408
13, 20, 3409
13, 20, 3410
13, 20, 3411
13, 20, 3412
13, 20, 3413
13, 20, 3414
13, 20, 3415
13, 20, 3416
13, 20, 3417
13, 20, 3418
13, 20, 3419
13, 20, 3420
13, 20, 3421
13, 20, 3422
13, 20, 3423
13, 20, 3424
15, 20, 3425
13, 20, 3426
13, 20, 3430
15, 20, 3477
15, 20, 3430
13, 20, 3479
13, 20, 3480
13, 20, 3481
13, 20, 3482
13, 20, 3483
13, 20, 3484
13, 20, 3485
13, 20, 3486
13, 20, 3487
13, 20, 3488
13, 20, 3489
13, 20, 3490
13, 20, 3491
13, 20, 3492
13, 20, 3493
13, 20, 3494
13, 20, 3495
13, 20, 3496
13, 20, 3497
13, 20, 3498
13, 20, 3499
13, 20, 3500
13, 20, 3501
13, 20, 3502
13, 20, 3503
13, 20, 3504
15, 20, 3505
13, 20, 3506
13, 20, 3510
15, 20, 3557
15, 20, 3510
13, 20, 3559
13, 20, 3560
13, 20, 3561
13, 20, 3562
13, 20, 3563
13, 20, 3564
13, 20, 3565
13, 20, 3566
13, 20, 3567
13, 20, 3568
13, 20, 3569
13, 20, 3570
13, 20, 3571
13, 20, 3572
13, 20, 3573
13, 20, 3574
13, 20, 3575
13, 20, 3576
13, 20, 3577
13, 20, 3578
13, 20, 3579
13, 20, 3580
13, 20, 3581
13, 20, 3582
13, 20, 3583
13, 20, 3584
15, 20, 3585
13, 20, 3586
